,period_x,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName_x,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,operating-year-month,unit,nameplate-capacity-mw-units,net-summer-capacity-mw-units,net-winter-capacity-mw-units,weather_zone,period_y,plantCode,plantName_y,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption-btu,generation,total-consumption-btu-units,generation-units,heatRate
61,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,56638,Buffalo Gap 3 Wind Farm,GEN1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,170.2,170.2,170.2,2008-08,,MW,MW,MW,WEST,2022,56638,Buffalo Gap 3 Wind Farm,ALL,Total,TX,Texas,ALL,970929,284563,MMBtu,megawatthours,3.4120001546230534
62,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,56240,Buffalo Gap Wind Farm,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,120.6,120.6,120.6,2006-04,,MW,MW,MW,WEST,2022,56240,Buffalo Gap Wind Farm,ALL,Total,TX,Texas,ALL,747826,219175,MMBtu,megawatthours,3.412004106307745
63,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63430,"Chisholm Grid, LLC",63737,Chisholm Grid Energy Storage System,CHS01,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Tarrant,100,100,100,2021-10,,MW,MW,MW,NORTH CENTRAL,2022,63737,Chisholm Grid Energy Storage System,ALL,Total,TX,Texas,ALL,0,-6675,MMBtu,megawatthours,-0.0
64,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62680,BT Coniglio Solar LLC,62772,Coniglio Solar,BTCON,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fannin,123.6,123.6,123.6,2021-08,,MW,MW,MW,NORTH,2022,62772,Coniglio Solar,ALL,Total,TX,Texas,ALL,882697,258704,MMBtu,megawatthours,3.411995949038283
65,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64568,"BT Noble Solar, LLC",65271,Noble Solar,NBSLR,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,275,275,275,2022-09,,MW,MW,MW,NORTH CENTRAL,2022,65271,Noble Solar,ALL,Total,TX,Texas,ALL,424282,122148,MMBtu,megawatthours,3.473507548220192
66,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64568,"BT Noble Solar, LLC",65271,Noble Solar,NBSTG,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,125,125,125,2022-10,,MW,MW,MW,NORTH CENTRAL,2022,65271,Noble Solar,ALL,Total,TX,Texas,ALL,424282,122148,MMBtu,megawatthours,3.473507548220192
67,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56222,Bull Creek Wind LLC,56956,Bull Creek Wind,001,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Borden,180,180,180,2008-12,,MW,MW,MW,FAR WEST,2022,56956,Bull Creek Wind,ALL,Total,TX,Texas,ALL,887584,260136,MMBtu,megawatthours,3.411999876987422
68,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,CTG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,183.9,151,176.9,2003-04,STG1,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
69,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,CTG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,183.9,148.5,176.5,2003-04,STG1,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
70,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,CTG3,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,183.9,152.1,177.2,2003-04,STG2,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
71,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,CTG4,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,183.9,149.4,172.7,2003-04,STG2,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
72,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,317.2,313.7,285.3,2003-04,STG1,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
73,2022-12,OK,Oklahoma,ipp-non-chp,IPP Non-CHP,10362,Kiowa Power Partners LLC,55501,Kiamichi Energy Facility,STG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pittsburg,317.2,314.9,288.7,2003-04,STG2,MW,MW,MW,NORTH,2022,55501,Kiamichi Energy Facility,ALL,Total,OK,Oklahoma,ALL,36915985,4843211,MMBtu,megawatthours,7.622212825334267
74,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,62765,El Campo Wind,CAMPO,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Knox,242.8,242.8,242.8,2020-12,,MW,MW,MW,NORTH,2022,62765,El Campo Wind,ALL,Total,TX,Texas,ALL,2941410,862078,MMBtu,megawatthours,3.411999842241653
75,2022-12,TX,Texas,industrial-non-chp,Industrial Non-CHP,59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,658,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Wise,.8,.8,.8,2001-02,,MW,MW,MW,NORTH CENTRAL,2022,55053,Bridgeport Gas Processing Plant,ALL,Total,TX,Texas,ALL,446157,43761.9,MMBtu,megawatthours,10.19510121818294
76,2022-12,TX,Texas,industrial-non-chp,Industrial Non-CHP,59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,666,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Wise,.8,.8,.8,2001-09,,MW,MW,MW,NORTH CENTRAL,2022,55053,Bridgeport Gas Processing Plant,ALL,Total,TX,Texas,ALL,446157,43761.9,MMBtu,megawatthours,10.19510121818294
77,2022-12,TX,Texas,industrial-non-chp,Industrial Non-CHP,59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,667,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Wise,.8,.8,.8,2001-09,,MW,MW,MW,NORTH CENTRAL,2022,55053,Bridgeport Gas Processing Plant,ALL,Total,TX,Texas,ALL,446157,43761.9,MMBtu,megawatthours,10.19510121818294
78,2022-12,TX,Texas,industrial-non-chp,Industrial Non-CHP,59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,671,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Wise,.8,.8,.8,2002-09,,MW,MW,MW,NORTH CENTRAL,2022,55053,Bridgeport Gas Processing Plant,ALL,Total,TX,Texas,ALL,446157,43761.9,MMBtu,megawatthours,10.19510121818294
79,2022-12,TX,Texas,industrial-chp,Industrial CHP,29925,Enterprise Products Optg LP,10261,Enterprise Products Operating,GEN7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Chambers,3.5,3,2.8,1996-12,,MW,MW,MW,COAST,2022,10261,Enterprise Products Operating,ALL,Total,TX,Texas,ALL,1799876,122620,MMBtu,megawatthours,14.678486380688305
80,2022-12,TX,Texas,industrial-chp,Industrial CHP,29925,Enterprise Products Optg LP,10261,Enterprise Products Operating,GEN8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Chambers,3.5,3,2.8,1996-12,,MW,MW,MW,COAST,2022,10261,Enterprise Products Operating,ALL,Total,TX,Texas,ALL,1799876,122620,MMBtu,megawatthours,14.678486380688305
81,2022-12,TX,Texas,commercial-chp,Commercial CHP,6831,Ft Worth City of,54520,Village Creek Water Reclamation Facility,SD1,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",SB,Standby/Backup: available for service but not normally used,Tarrant,.9,.9,.9,1994-04,,MW,MW,MW,NORTH CENTRAL,2022,54520,Village Creek Water Reclamation Facility,ALL,Total,TX,Texas,ALL,342738,25300,MMBtu,megawatthours,13.54695652173913
82,2022-12,TX,Texas,commercial-chp,Commercial CHP,6831,Ft Worth City of,54520,Village Creek Water Reclamation Facility,SD2,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",SB,Standby/Backup: available for service but not normally used,Tarrant,.9,.9,.9,1994-04,,MW,MW,MW,NORTH CENTRAL,2022,54520,Village Creek Water Reclamation Facility,ALL,Total,TX,Texas,ALL,342738,25300,MMBtu,megawatthours,13.54695652173913
83,2022-12,TX,Texas,commercial-chp,Commercial CHP,6831,Ft Worth City of,54520,Village Creek Water Reclamation Facility,TG1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Tarrant,5.3,4.2,5.3,2001-06,,MW,MW,MW,NORTH CENTRAL,2022,54520,Village Creek Water Reclamation Facility,ALL,Total,TX,Texas,ALL,342738,25300,MMBtu,megawatthours,13.54695652173913
84,2022-12,TX,Texas,commercial-chp,Commercial CHP,6831,Ft Worth City of,54520,Village Creek Water Reclamation Facility,TG2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Tarrant,5.3,4.2,5.3,2001-09,,MW,MW,MW,NORTH CENTRAL,2022,54520,Village Creek Water Reclamation Facility,ALL,Total,TX,Texas,ALL,342738,25300,MMBtu,megawatthours,13.54695652173913
85,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50123,"Leeward Asset Management, LLC",56311,Sweetwater Wind 3 LLC,SW3,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,135,144,144,2005-12,,MW,MW,MW,WEST,2022,56311,Sweetwater Wind 3 LLC,ALL,Total,TX,Texas,ALL,1728221,506513,MMBtu,megawatthours,3.4119973228722658
86,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50123,"Leeward Asset Management, LLC",56337,Sweetwater Wind 4 LLC,SW4,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,241,241,241,2007-05,,MW,MW,MW,WEST,2022,56337,Sweetwater Wind 4 LLC,ALL,Total,TX,Texas,ALL,2068707,606303,MMBtu,megawatthours,3.412001919832163
87,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50123,"Leeward Asset Management, LLC",56372,Sweetwater Wind 5,SW5,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,80.5,80.5,80.5,2007-12,,MW,MW,MW,WEST,2022,56372,Sweetwater Wind 5,ALL,Total,TX,Texas,ALL,573550,168098,MMBtu,megawatthours,3.4119977632095564
88,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64634,"Cedro Hill Wind, LLC",57260,Cedro Hill Wind LLC,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Webb,150,150,150,2010-12,,MW,MW,MW,SOUTH,2022,57260,Cedro Hill Wind LLC,ALL,Total,TX,Texas,ALL,1625333,476358,MMBtu,megawatthours,3.411998958766306
89,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64634,"Cedro Hill Wind, LLC",57260,Cedro Hill Wind LLC,2,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Webb,150,150,150,2010-12,,MW,MW,MW,SOUTH,2022,57260,Cedro Hill Wind LLC,ALL,Total,TX,Texas,ALL,1625333,476358,MMBtu,megawatthours,3.411998958766306
90,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62705,Concho Bluff LLC,62804,Greasewood Solar,GREA1,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pecos,255,255,255,2021-02,,MW,MW,MW,FAR WEST,2022,62804,Greasewood Solar,ALL,Total,TX,Texas,ALL,1369675,401429,MMBtu,megawatthours,3.4119981366567935
91,2022-12,TX,Texas,electric-utility,Electric Utility,9339,International Bound & Wtr Comm,6410,Falcon Dam & Power,2,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Starr,10.5,10,10,1954-10,,MW,MW,MW,SOUTH,2022,6410,Falcon Dam & Power,ALL,Total,TX,Texas,ALL,69806,20459,MMBtu,megawatthours,3.4119947211496164
92,2022-12,TX,Texas,electric-utility,Electric Utility,9339,International Bound & Wtr Comm,6410,Falcon Dam & Power,3,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Starr,10.5,10,10,1954-10,,MW,MW,MW,SOUTH,2022,6410,Falcon Dam & Power,ALL,Total,TX,Texas,ALL,69806,20459,MMBtu,megawatthours,3.4119947211496164
93,2022-12,TX,Texas,electric-utility,Electric Utility,2442,City of Bryan - (TX),3561,Bryan (TX),7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazos,22,21,21,1975-05,,MW,MW,MW,EAST,2022,3561,Bryan (TX),ALL,Total,TX,Texas,ALL,31215,1770,MMBtu,megawatthours,17.635593220338983
94,2022-12,TX,Texas,electric-utility,Electric Utility,2442,City of Bryan - (TX),6243,Dansby,1,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazos,105,110,110,1978-09,,MW,MW,MW,EAST,2022,6243,Dansby,ALL,Total,TX,Texas,ALL,2754901,213608,MMBtu,megawatthours,12.896993558293698
95,2022-12,TX,Texas,electric-utility,Electric Utility,2442,City of Bryan - (TX),6243,Dansby,2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazos,49.1,47.1,48.1,2004-02,,MW,MW,MW,EAST,2022,6243,Dansby,ALL,Total,TX,Texas,ALL,2754901,213608,MMBtu,megawatthours,12.896993558293698
96,2022-12,TX,Texas,electric-utility,Electric Utility,2442,City of Bryan - (TX),6243,Dansby,3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazos,49.1,47.1,48.1,2010-03,,MW,MW,MW,EAST,2022,6243,Dansby,ALL,Total,TX,Texas,ALL,2754901,213608,MMBtu,megawatthours,12.896993558293698
97,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,65401,Wharton County Generation LLC,50137,Newgulf Cogen,GEN1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OA,Out of service but expected to return to service in next calendar year,Wharton,101.9,69,84,1984-04,,MW,MW,MW,COAST,,,,,,,,,,,,,
98,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,54842,WM Renewable Energy LLC,57165,Farmers Branch Renewable Energy Facility,GEN1,Landfill Gas,LFG,Landfill Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,1.6,1.6,1.6,2011-01,,MW,MW,MW,NORTH CENTRAL,2022,57165,Farmers Branch Renewable Energy Facility,ALL,Total,TX,Texas,ALL,280873,22618,MMBtu,megawatthours,12.418118312848174
99,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,54842,WM Renewable Energy LLC,57165,Farmers Branch Renewable Energy Facility,GEN2,Landfill Gas,LFG,Landfill Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,1.6,1.6,1.6,2011-01,,MW,MW,MW,NORTH CENTRAL,2022,57165,Farmers Branch Renewable Energy Facility,ALL,Total,TX,Texas,ALL,280873,22618,MMBtu,megawatthours,12.418118312848174
100,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF10,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
101,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF11,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
102,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF12,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
103,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF13,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
104,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF14,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
105,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65544,N. Mary Francis,NMF15,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Ector,.6,.5,.6,2013-08,,MW,MW,MW,FAR WEST,2022,65544,N. Mary Francis,ALL,Total,TX,Texas,ALL,4600,495,MMBtu,megawatthours,9.292929292929292
106,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66566,HEBSnackPlant,HSNP4,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2019-04,HSNP,MW,MW,MW,COAST,2022,66566,HEBSnackPlant,ALL,Total,TX,Texas,ALL,9661,614,MMBtu,megawatthours,15.734527687296417
107,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66612,HEB_CPS00085,H0851,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2019-11,H085,MW,MW,MW,SOUTH CENTRAL,2022,66612,HEB_CPS00085,ALL,Total,TX,Texas,ALL,5720,399,MMBtu,megawatthours,14.335839598997493
108,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,61562,"Torrecillas Wind Energy, LLC",61969,"Torrecillas Wind Energy, LLC",TWE,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Webb,300,300,300,2019-02,,MW,MW,MW,SOUTH,2022,61969,"Torrecillas Wind Energy, LLC",ALL,Total,TX,Texas,ALL,3649881,1069719,MMBtu,megawatthours,3.411999786859914
109,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63074,Scout Clean Energy LLC,61032,Heart of Texas Wind Project,HTX,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,McCulloch,180,180,180,2020-05,,MW,MW,MW,WEST,2022,61032,Heart of Texas Wind Project,ALL,Total,TX,Texas,ALL,2196016,643615,MMBtu,megawatthours,3.412002517032698
110,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,60636,"SolaireHolman 1, LLC",60989,SolaireHolman Solar Project,PV1,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brewster,50,50,50,2017-04,,MW,MW,MW,FAR WEST,2022,60989,SolaireHolman Solar Project,ALL,Total,TX,Texas,ALL,449062,131612,MMBtu,megawatthours,3.412014102057563
111,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66612,HEB_CPS00085,H0852,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2019-11,H085,MW,MW,MW,SOUTH CENTRAL,2022,66612,HEB_CPS00085,ALL,Total,TX,Texas,ALL,5720,399,MMBtu,megawatthours,14.335839598997493
112,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66612,HEB_CPS00085,H0853,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2019-11,H085,MW,MW,MW,SOUTH CENTRAL,2022,66612,HEB_CPS00085,ALL,Total,TX,Texas,ALL,5720,399,MMBtu,megawatthours,14.335839598997493
113,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66612,HEB_CPS00085,H0854,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2019-11,H085,MW,MW,MW,SOUTH CENTRAL,2022,66612,HEB_CPS00085,ALL,Total,TX,Texas,ALL,5720,399,MMBtu,megawatthours,14.335839598997493
114,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66613,HEB_CPSSADC,SAD10,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2020-03,SADC,MW,MW,MW,SOUTH CENTRAL,2022,66613,HEB_CPSSADC,ALL,Total,TX,Texas,ALL,8914,621,MMBtu,megawatthours,14.35426731078905
115,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66613,HEB_CPSSADC,SAD11,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,.4,.4,.4,2020-03,SADC,MW,MW,MW,SOUTH CENTRAL,2022,66613,HEB_CPSSADC,ALL,Total,TX,Texas,ALL,8914,621,MMBtu,megawatthours,14.35426731078905
116,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50012,"FPL Energy Callahan Wind, LLC",56270,Callahan Divide Wind Energy Center,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,114,114,114,2005-03,,MW,MW,MW,WEST,2022,56270,Callahan Divide Wind Energy Center,ALL,Total,TX,Texas,ALL,1373417,402525,MMBtu,megawatthours,3.412004223340165
117,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,213,213,213,2005-12,,MW,MW,MW,WEST,2022,56291,Horse Hollow Wind Energy Center,ALL,Total,TX,Texas,ALL,7971181,2336220,MMBtu,megawatthours,3.4119992980113176
118,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,2,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,223.5,223.5,223.5,2006-06,,MW,MW,MW,WEST,2022,56291,Horse Hollow Wind Energy Center,ALL,Total,TX,Texas,ALL,7971181,2336220,MMBtu,megawatthours,3.4119992980113176
119,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,3,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,299,299,299,2006-06,,MW,MW,MW,WEST,2022,56291,Horse Hollow Wind Energy Center,ALL,Total,TX,Texas,ALL,7971181,2336220,MMBtu,megawatthours,3.4119992980113176
